day,cases,cases_new,growth,date
42,3,3,1.0,2020-03-04
43,3,0,1.0,2020-03-05
44,3,0,1.0,2020-03-06
45,3,0,1.0,2020-03-07
46,3,0,1.0,2020-03-08
47,1,-2,0.333,2020-03-09
48,1,0,1.0,2020-03-10
49,1,0,1.0,2020-03-11
50,1,0,1.0,2020-03-12
51,1,0,1.0,2020-03-13
52,1,0,1.0,2020-03-14
53,1,0,1.0,2020-03-15
54,3,2,3.0,2020-03-16
55,3,0,1.0,2020-03-17
56,3,0,1.0,2020-03-18
57,3,0,1.0,2020-03-19
58,3,0,1.0,2020-03-20
59,3,0,1.0,2020-03-21
60,3,0,1.0,2020-03-22
