day,cases,cases_new,growth,date
48,15,15,1.0,2020-03-10
49,23,8,1.533,2020-03-11
50,29,6,1.260,2020-03-12
51,29,0,1.0,2020-03-13
52,69,40,2.379,2020-03-14
53,98,29,1.420,2020-03-15
54,178,80,1.816,2020-03-16
55,267,89,1.5,2020-03-17
