day,cases,cases_new,growth,date
40,1,1,1.0,2020-03-02
41,1,0,1.0,2020-03-03
42,1,0,1.0,2020-03-04
43,4,3,4.0,2020-03-05
44,11,7,2.75,2020-03-06
45,11,0,1.0,2020-03-07
46,12,1,1.090,2020-03-08
47,19,7,1.583,2020-03-09
