day,cases,cases_new,growth,date
48,12,12,1.0,2020-03-10
49,25,13,2.083,2020-03-11
50,32,7,1.28,2020-03-12
51,46,14,1.437,2020-03-13
52,64,18,1.391,2020-03-14
53,93,29,1.453,2020-03-15
54,105,12,1.129,2020-03-16
55,161,56,1.533,2020-03-17
