day,cases,cases_new,growth,date
49,1,1,1.0,2020-03-11
50,2,1,2.0,2020-03-12
51,4,2,2.0,2020-03-13
52,6,2,1.5,2020-03-14
53,7,1,1.166,2020-03-15
54,8,1,1.142,2020-03-16
55,16,8,2.0,2020-03-17
56,19,3,1.187,2020-03-18
57,30,11,1.578,2020-03-19
58,38,8,1.266,2020-03-20
59,45,7,1.184,2020-03-21
