day,cases,cases_new,growth,date
48,1,1,1.0,2020-03-10
49,1,0,1.0,2020-03-11
50,1,0,1.0,2020-03-12
51,5,4,5.0,2020-03-13
52,8,3,1.6,2020-03-14
53,8,0,1.0,2020-03-15
54,11,3,1.375,2020-03-16
55,18,7,1.636,2020-03-17
56,18,0,1.0,2020-03-18
