day,cases,cases_new,growth,date
51,1,1,1.0,2020-03-13
52,2,1,2.0,2020-03-14
53,5,3,2.5,2020-03-15
54,5,0,1.0,2020-03-16
55,8,3,1.6,2020-03-17
56,9,1,1.125,2020-03-18
57,11,2,1.222,2020-03-19
58,23,12,2.090,2020-03-20
59,36,13,1.565,2020-03-21
60,42,6,1.166,2020-03-22
