day,cases,cases_new,growth,date
48,92,92,1.0,2020-03-10
49,95,3,1.032,2020-03-11
50,108,13,1.136,2020-03-12
51,123,15,1.138,2020-03-13
52,138,15,1.121,2020-03-14
53,164,26,1.188,2020-03-15
54,197,33,1.201,2020-03-16
