day,cases,cases_new,growth,date
48,4,4,1.0,2020-03-10
49,5,1,1.25,2020-03-11
50,6,1,1.2,2020-03-12
51,6,0,1.0,2020-03-13
52,7,1,1.166,2020-03-14
53,13,6,1.857,2020-03-15
54,17,4,1.307,2020-03-16
55,26,9,1.529,2020-03-17
56,26,0,1.0,2020-03-18
