day,cases,cases_new,growth,date
43,1,1,1.0,2020-03-05
44,1,0,1.0,2020-03-06
45,3,2,3.0,2020-03-07
46,6,3,2.0,2020-03-08
47,6,0,1.0,2020-03-09
