day,cases,cases_new,growth,date
45,21,21,1.0,2020-03-07
46,21,0,1.0,2020-03-08
47,21,0,1.0,2020-03-09
48,21,0,1.0,2020-03-10
49,21,0,1.0,2020-03-11
50,21,0,1.0,2020-03-12
51,21,0,1.0,2020-03-13
52,21,0,1.0,2020-03-14
53,21,0,1.0,2020-03-15
54,20,-1,0.952,2020-03-16
55,21,1,1.05,2020-03-17
56,21,0,1.0,2020-03-18
57,22,1,1.047,2020-03-19
58,23,1,1.045,2020-03-20
59,23,0,1.0,2020-03-21
