day,cases,cases_new,growth,date
51,1,1,1.0,2020-03-13
52,3,2,3.0,2020-03-14
53,12,9,4.0,2020-03-15
54,17,5,1.416,2020-03-16
55,32,15,1.882,2020-03-17
56,42,10,1.312,2020-03-18
57,52,10,1.238,2020-03-19
58,56,4,1.076,2020-03-20
59,70,14,1.25,2020-03-21
60,89,19,1.271,2020-03-22
