day,cases,cases_new,growth,date
48,15,15,1.0,2020-03-10
49,34,19,2.266,2020-03-11
50,45,11,1.323,2020-03-12
51,49,4,1.088,2020-03-13
52,101,52,2.061,2020-03-14
53,131,30,1.297,2020-03-15
54,160,29,1.221,2020-03-16
55,160,0,1.0,2020-03-17
56,184,24,1.15,2020-03-18
