day,cases,cases_new,growth,date
50,1,1,1.0,2020-03-12
51,1,0,1.0,2020-03-13
52,6,5,6.0,2020-03-14
53,10,4,1.666,2020-03-15
54,13,3,1.3,2020-03-16
55,21,8,1.615,2020-03-17
56,34,13,1.619,2020-03-18
57,50,16,1.470,2020-03-19
58,80,30,1.6,2020-03-20
59,140,60,1.75,2020-03-21
60,207,67,1.478,2020-03-22
