day,cases,cases_new,growth,date
45,2,2,1.0,2020-03-07
46,2,0,1.0,2020-03-08
47,2,0,1.0,2020-03-09
48,2,0,1.0,2020-03-10
49,3,1,1.5,2020-03-11
50,3,0,1.0,2020-03-12
51,3,0,1.0,2020-03-13
52,9,6,3.0,2020-03-14
53,9,0,1.0,2020-03-15
54,15,6,1.666,2020-03-16
