day,cases,cases_new,growth,date
48,3,3,1.0,2020-03-10
49,5,2,1.666,2020-03-11
50,10,5,2.0,2020-03-12
51,13,3,1.3,2020-03-13
52,14,1,1.076,2020-03-14
53,17,3,1.214,2020-03-15
54,18,1,1.058,2020-03-16
55,21,3,1.166,2020-03-17
56,24,3,1.142,2020-03-18
57,29,5,1.208,2020-03-19
58,37,8,1.275,2020-03-20
59,38,1,1.027,2020-03-21
60,51,13,1.342,2020-03-22
