day,cases,cases_new,growth,date
48,7,7,1.0,2020-03-10
49,9,2,1.285,2020-03-11
50,18,9,2.0,2020-03-12
51,26,8,1.444,2020-03-13
52,32,6,1.230,2020-03-14
53,39,7,1.218,2020-03-15
54,52,13,1.333,2020-03-16
