day,cases,cases_new,growth,date
48,15,15,1.0,2020-03-10
49,28,13,1.866,2020-03-11
50,35,7,1.25,2020-03-12
51,50,15,1.428,2020-03-13
52,76,26,1.52,2020-03-14
53,115,39,1.513,2020-03-15
54,155,40,1.347,2020-03-16
55,216,61,1.393,2020-03-17
