day,cases,cases_new,growth,date
48,13,13,1.0,2020-03-10
49,21,8,1.615,2020-03-11
50,27,6,1.285,2020-03-12
51,43,16,1.592,2020-03-13
52,57,14,1.325,2020-03-14
53,72,15,1.263,2020-03-15
54,85,13,1.180,2020-03-16
55,110,25,1.294,2020-03-17
56,173,63,1.572,2020-03-18
57,260,87,1.502,2020-03-19
58,394,134,1.515,2020-03-20
59,581,187,1.474,2020-03-21
