day,cases,cases_new,growth,date
40,1,1,1.0,2020-03-02
41,1,0,1.0,2020-03-03
42,2,1,2.0,2020-03-04
43,2,0,1.0,2020-03-05
44,5,3,2.5,2020-03-06
45,5,0,1.0,2020-03-07
46,5,0,1.0,2020-03-08
47,7,2,1.4,2020-03-09
