day,cases,cases_new,growth,date
48,3,3,1.0,2020-03-10
49,5,2,1.666,2020-03-11
50,5,0,1.0,2020-03-12
51,14,9,2.8,2020-03-13
52,20,6,1.428,2020-03-14
53,20,0,1.0,2020-03-15
54,21,1,1.05,2020-03-16
55,23,2,1.095,2020-03-17
